Ax,Ay,Az,Amag
-0.27,-9.68,-1.46,9.79
-0.27,-9.71,-1.47,9.82
-0.26,-9.68,-1.50,9.80
-0.28,-9.68,-1.48,9.80
-0.23,-9.67,-1.48,9.78
-0.23,-9.68,-1.46,9.79
-0.24,-9.68,-1.48,9.79
-0.25,-9.65,-1.48,9.77
-0.26,-9.63,-1.48,9.75
-0.27,-9.65,-1.46,9.76
-0.25,-9.65,-1.48,9.77
-0.26,-9.67,-1.48,9.78
-0.27,-9.65,-1.53,9.78
-0.23,-9.69,-1.46,9.80
-0.28,-9.69,-1.47,9.80
-0.27,-9.72,-1.48,9.83
-0.27,-9.67,-1.52,9.79
-0.26,-9.69,-1.49,9.81
-0.29,-9.70,-1.48,9.82
-0.29,-9.68,-1.47,9.80
-0.28,-9.66,-1.50,9.78
-0.27,-9.66,-1.48,9.77
-0.30,-9.66,-1.44,9.77
-0.25,-9.65,-1.53,9.77
-0.24,-9.64,-1.50,9.76
-0.20,-9.66,-1.52,9.79
-0.21,-9.66,-1.49,9.78
-0.23,-9.65,-1.54,9.78
-0.24,-9.67,-1.58,9.80
-0.22,-9.62,-1.51,9.74
-0.25,-9.62,-1.48,9.74
-0.29,-9.65,-1.40,9.76
-0.30,-9.65,-1.38,9.75
-0.29,-9.70,-1.39,9.80
-0.28,-9.71,-1.42,9.82
-0.28,-9.71,-1.48,9.83
-0.25,-9.75,-1.50,9.87
-0.22,-9.79,-1.56,9.92
-0.23,-9.76,-1.54,9.89
-0.26,-9.73,-1.54,9.85
-0.25,-9.70,-1.52,9.82
-0.25,-9.69,-1.52,9.81
-0.29,-9.65,-1.46,9.76
-0.28,-9.61,-1.45,9.72
-0.25,-9.60,-1.44,9.71
-0.23,-9.61,-1.41,9.71
-0.26,-9.61,-1.42,9.72
-0.24,-9.62,-1.44,9.73
-0.26,-9.68,-1.44,9.79
-0.30,-9.70,-1.48,9.81
-0.27,-9.68,-1.49,9.80
-0.27,-9.68,-1.50,9.80
-0.26,-9.68,-1.50,9.80
-0.26,-9.72,-1.46,9.83
-0.24,-9.70,-1.44,9.81
-0.22,-9.70,-1.47,9.81
-0.26,-9.69,-1.46,9.80
-0.25,-9.68,-1.47,9.80
-0.24,-9.67,-1.50,9.79
-0.26,-9.68,-1.46,9.80
-0.25,-9.64,-1.45,9.76
-0.25,-9.68,-1.48,9.79
-0.24,-9.66,-1.49,9.78
-0.24,-9.69,-1.45,9.80
-0.30,-9.69,-1.46,9.81
-0.28,-9.72,-1.45,9.83
-0.32,-9.69,-1.48,9.81
-0.31,-9.70,-1.48,9.82
-0.29,-9.69,-1.51,9.81
-0.28,-9.69,-1.47,9.81
-0.27,-9.67,-1.47,9.78
-0.23,-9.65,-1.48,9.77
-0.20,-9.66,-1.49,9.78
-0.19,-9.67,-1.49,9.79
-0.22,-9.66,-1.49,9.78
-0.22,-9.66,-1.46,9.77
-0.26,-9.67,-1.46,9.78
-0.24,-9.70,-1.44,9.81
