Ax,Ay,Az,Amag
-0.13,-9.61,-1.78,9.78
-0.12,-9.63,-1.79,9.79
-0.15,-9.63,-1.79,9.79
-0.16,-9.60,-1.79,9.77
-0.15,-9.62,-1.81,9.79
-0.18,-9.62,-1.82,9.79
-0.18,-9.60,-1.79,9.76
-0.18,-9.59,-1.81,9.76
-0.16,-9.60,-1.80,9.77
-0.18,-9.59,-1.80,9.76
-0.13,-9.60,-1.82,9.77
-0.13,-9.61,-1.81,9.78
-0.13,-9.62,-1.79,9.79
-0.13,-9.63,-1.78,9.80
-0.11,-9.63,-1.76,9.79
-0.14,-9.61,-1.79,9.78
-0.14,-9.60,-1.77,9.76
-0.13,-9.59,-1.80,9.76
-0.16,-9.60,-1.81,9.77
-0.14,-9.58,-1.79,9.75
-0.15,-9.60,-1.78,9.76
-0.19,-9.60,-1.79,9.76
-0.21,-9.59,-1.77,9.75
-0.21,-9.60,-1.78,9.77
-0.17,-9.61,-1.82,9.79
-0.13,-9.62,-1.77,9.78
-0.11,-9.64,-1.78,9.80
-0.11,-9.66,-1.81,9.83
-0.15,-9.64,-1.84,9.81
-0.11,-9.62,-1.94,9.82
-0.14,-9.61,-1.84,9.79
-0.13,-9.61,-1.84,9.79
-0.16,-9.60,-1.75,9.76
